code_1,code_2,code_3,code_4,code_5,name_1,name_2,name_3,name_4,name_5,Short
buer_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Buer, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
burgsteinfurt_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Burgsteinfurt, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
castrop_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Castrop, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
coesfeld_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Coesfeld, District of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
duelmen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Dülmen (notgeld), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
dalhausen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Dalhausen, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
datteln_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Datteln, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
delbrueck_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Delbrück, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
dorsten_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Dorsten, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
dortmund_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Dortmund (notgeld), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
dortmund-and-hoerde_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Dortmund and Hörde, Districts of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
drenke_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Drenke, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
eickel_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Eickel, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
eisbergen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Eisbergen, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
ennigerloh_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Ennigerloh, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
freienohl_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Freienohl, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
gelsenkirchen-and-rotthausen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Gelsenkirchen and Rotthausen, Cities of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
gelsenkirchen_stadt_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Gelsenkirchen, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
gelsenkirchen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Gelsenkirchen, Districts of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
gerthe_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Gerthe, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
gladbeck_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Gladbeck, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
godelheim_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Godelheim, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
gronau_westphalia_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Gronau (Westphalia), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
hoerde_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Hörde, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
hoerde_districts_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Hörde, Districts of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
hoexter_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Höxter, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
haarbrueck_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Haarbrück, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
hagen-in-westfalen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Hagen in Westfalen, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
hagen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Hagen, Districts of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
hallenberg_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Hallenberg, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
haltern_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Haltern (notgeld), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
hamm_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Hamm (notgeld), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
haspe_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Haspe, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
hattingen_city_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Hattingen, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
hattingen_amt_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Hattingen, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
hausberge_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Hausberge, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
herford_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Herford (notgeld), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
herford_bezirk_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Herford, District of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
herne_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Herne, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
herstelle_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Herstelle, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
herten_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Herten, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
horst-emscher_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Horst-Emscher, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
iserlohn_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Iserlohn, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
jakobsberg-in-westfalen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Jakobsberg in Westfalen, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
koenigssteele_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Königssteele, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
kamen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Kamen, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
luebbecke_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Lübbecke, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
luechtringen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Lüchtringen, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
luedenscheid_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Lüdenscheid, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
luedinghausen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Lüdinghausen, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
luegde_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Lügde, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
luenen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Lünen, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
langendreer_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Langendreer, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
lembeck_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Lembeck, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
letmathe_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Letmathe, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
lette-bei-oelde_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Lette bei Oelde, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
linden-dahlhausen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Linden-Dahlhausen, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
lippstadt_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Lippstadt, District of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
muenster-in-westfalen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Münster in Westfalen, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
medebach_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Medebach, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
menden_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Menden, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
minden_westphalia_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Minden (notgeld), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
minden_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Minden, District of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
neheim_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Neheim, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
neu-astenberg_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Neu-Astenberg, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
neuenkirchen-bei-steinfurt_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Neuenkirchen bei Steinfurt, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
neuhaus-in-westfalen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Neuhaus in Westfalen, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
niedermarsberg_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Niedermarsberg, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
nieheim_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Nieheim, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
oelde_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Oelde, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
olpe_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Olpe, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
osterfeld-in-westfalen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Osterfeld in Westfalen, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
paderborn_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Paderborn (notgeld), City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
rauxel_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Rauxel, Municipality of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
recklinghausen-and-buer_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Recklinghausen and Buer, Districts of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
recklinghausen_notgeld,westphalia_section_notgeld,german-notgeld,germany,germany,"Recklinghausen, City of","Westphalia, Prussian province of",German notgeld,Germany,Germany,westphalia_section_notgeld
